0.7017543859649122,0.9517543859649122,0.9692982456140351
0.6885964912280702,0.956140350877193,0.9649122807017544
0.6929824561403509,0.956140350877193,0.9649122807017544
0.6666666666666666,0.9517543859649122,0.9605263157894737
0.7192982456140351,0.9605263157894737,0.9692982456140351
0.6842105263157895,0.9605263157894737,0.9605263157894737
0.6885964912280702,0.956140350877193,0.9780701754385965
0.6885964912280702,0.9473684210526315,0.9736842105263158
0.7017543859649122,0.9385964912280702,0.9736842105263158
0.7017543859649122,0.9517543859649122,0.9473684210526315
0.7017543859649122,0.9298245614035088,0.9517543859649122
0.6842105263157895,0.9298245614035088,0.9517543859649122
0.6885964912280702,0.9649122807017544,0.9868421052631579
0.7192982456140351,0.9429824561403509,0.9692982456140351
0.6885964912280702,0.9254385964912281,0.9605263157894737
0.7105263157894737,0.9342105263157895,0.9649122807017544
0.6973684210526315,0.9473684210526315,0.9605263157894737
0.6929824561403509,0.9692982456140351,0.9649122807017544
0.6885964912280702,0.9429824561403509,0.9605263157894737
0.6798245614035088,0.9298245614035088,0.956140350877193
0.6798245614035088,0.956140350877193,0.9605263157894737
0.6973684210526315,0.9385964912280702,0.9649122807017544
0.7017543859649122,0.9342105263157895,0.956140350877193
0.7149122807017544,0.9429824561403509,0.9649122807017544
0.6929824561403509,0.9298245614035088,0.9736842105263158
